question_id,question,model_answer,ground_truth,confidence,cosine_sim
5a8b57f25542995d1e6f1371,Were Scott Derrickson and Ed Wood of the same nationality?,american,yes,0.4695897698402405,0.23856155574321747
5a8c7595554299585d9e36b6,What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,united states ambassador to ghana and to czechoslovakia,Chief of Protocol,0.593075692653656,0.13985273241996765
5a85ea095542994775f606a8,"What science fantasy young adult series, told in first person, has a set of companion books narrating the stories of enslaved worlds and alien species?",animorphs animorphs,Animorphs,0.6090776324272156,0.9411783218383789
5adbf0a255429947ff17385a,Are the Laleli Mosque and Esma Sultan Mansion located in the same neighborhood?,ortakoy,no,0.0760778933763504,0.23172514140605927
5a8e3ea95542995a26add48d,"The director of the romantic comedy ""Big Stone Gap"" is based in what New York city?",adriana trigiani,"Greenwich Village, New York City",0.8272420763969421,0.15420547127723694
5abd94525542992ac4f382d2,2014 S/S is the debut album of a South Korean boy group that was formed by who?,yg entertainment,YG Entertainment,0.4070524573326111,0.9999999403953552
5a85b2d95542997b5ce40028,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,dr. comer,Eenasul Fateh,0.10225534439086914,0.16034701466560364
5a87ab905542996e4f3088c1,The arena where the Lewiston Maineiacs played their home games can seat how many people?,"1, 400","3,677 seated",0.6925845146179199,0.1431862711906433
5a7bbb64554299042af8f7cc,"Who is older, Annie Morton or Terry Richardson?","terry richardson terrence "" uncle terry "" richardson",Terry Richardson,0.10971369594335556,0.8353898525238037
5a8db19d5542994ba4e3dd00,Are Local H and For Against both from the United States?,interviews with the band have revealed that it is a concept album based on politics in the united states,yes,0.04507040977478027,0.12057781219482422
5a7166395542994082a3e814,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",kansas song kansas song,Kansas Song,0.42335984110832214,0.9656195640563965
5a877e5d5542993e715abf7d,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",david weissman david weissman,David Weissman,0.4322115182876587,0.9605014324188232
5ab3b0bf5542992ade7c6e39,What year did Guns N Roses perform a promo for a movie starring Arnold Schwarzenegger as a former New York Police detective?,1986,1999,0.07327483594417572,0.590455949306488
5ab56e32554299637185c594,Are Random House Tower and 888 7th Avenue both used for real estate?,real estate has been used as part of a long - term core strategy,no,0.08909985423088074,0.007558215409517288
5ab6d09255429954757d337d,The football manager who recruited David Beckham managed Manchester United during what timeframe?,1945 and 1969,from 1986 to 2013,0.5584027171134949,0.4898990988731384
5a75e05c55429976ec32bc5f,Brown State Fishing Lake is in a country that has a population of how many inhabitants ?,"9, 984","9,984",0.4530526399612427,0.9999999403953552
5ab3e45655429976abd1bcd4,The Vermont Catamounts men's soccer team currently competes in a conference that was formerly known as what from 1988 to 1996?,north atlantic conference,the North Atlantic Conference,0.7011442184448242,0.9770557880401611
5ab29c24554299449642c932,Are Giuseppe Verdi and Ambroise Thomas both Opera composers ?,ambroise thomas charles louis ambroise thomas,yes,0.046331051737070084,0.09553557634353638
5ae0d4c9554299603e418468,Roger O. Egeberg was Assistant Secretary for Health and Scientific Affairs during the administration of a president that served during what years?,nixon administration,1969 until 1974,0.4371199905872345,0.4096194803714752
5a8133725542995ce29dcbdb,"Which writer was from England, Henry Roth or Robert Erskine Childers?",erskine childers,Robert Erskine Childers DSC,0.9450080990791321,0.7653729319572449
5ae7a8175542993210983ed8,Which other Mexican Formula One race car driver has held the podium besides the Force India driver born in 1990?,sergio perez,Pedro Rodríguez,0.6047841310501099,0.622414231300354
5ae6050f55429929b0807a5e,This singer of A Rather Blustery Day also voiced what hedgehog?,sonic,Sonic,0.5121101140975952,1.0
5adddccd5542997dc7907069,"Aside from the Apple Remote, what other device can control the program Apple Remote was originally designed to interact with?",vcr remote,keyboard function keys,0.4449682831764221,0.13056804239749908
5ae2070a5542994d89d5b313,"Which performance act has a higher instrument to person ratio, Badly Drawn Boy or Wolf Alice? ",wolf alice,Badly Drawn Boy,0.2846824824810028,0.17518725991249084
5ae22b8d554299234fd0440f,What was the father of Kasper Schmeichel voted to be by the IFFHS in 1992?,"goalkeeper peter schmeichel. peter schmeichel peter bolesław schmeichel mbe ( ] ; born 18 november 1963 ) is a danish former professional footballer who played as a goalkeeper, and was voted the iffhs world ' s best goalkeeper",World's Best Goalkeeper,0.12712498009204865,0.7109320163726807
5a722b8655429971e9dc9329,Who was the writer of These Boots Are Made for Walkin' and who died in 2007?,lee hazlewood,Barton Lee Hazlewood,0.5570829510688782,0.8227972388267517
5adf37a95542995ec70e8f97,"The 2011–12 VCU Rams men's basketball team, led by third year head coach Shaka Smart, represented Virginia Commonwealth University which was founded in what year?",,1838,0.0257552620023489,0.3609471917152405
5abd259d55429924427fcf1a,"Are both Dictyosperma, and Huernia described as a genus?","the genus is considered close to the genera "" stapelia "" and "" hoodia """,yes,0.02106274664402008,-0.006596972234547138
5a828c8355429966c78a6a50,Kaiser Ventures corporation was founded by an American industrialist who became known as the father of modern American shipbuilding?,henry j. kaiser,Henry J. Kaiser,0.03392503038048744,1.0
5a8a3e745542996c9b8d5e70,"What is the name for the adventure in ""Tunnels and Trolls"", a game designed by Ken St. Andre?",arena of khazan arena of khazan,Arena of Khazan,0.5506934523582458,0.9722901582717896
5ac23ff0554299636651994d,"When was Poison's album ""Shut Up, Make Love"" released?",2000,2000,0.6359688639640808,1.000000238418579
5ae4a3265542995ad6573de5,"Hayden is a singer-songwriter from Canada, but where does Buck-Tick hail from?","thornhill, ontario","Fujioka, Gunma",0.425265908241272,0.15461742877960205
5ae0361155429925eb1afc2c,Which  French ace pilot and adventurer fly L'Oiseau Blanc,charles nungesser,Charles Eugène,0.21754857897758484,0.501349687576294
5abc0a5d5542993f40c73c64,Are Freakonomics and In the Realm of the Hackers both American documentaries?,freakonomics,no,0.058260295540094376,0.24432472884655
5a7cc50e554299452d57ba3e,"Which band, Letters to Cleo or Screaming Trees, had more members?",letters to cleo,Letters to Cleo,0.1288585066795349,1.0
5abf63f15542997ec76fd3ea,Alexander Kerensky was defeated and destroyed by the Bolsheviks in the course of a civil war that ended when ?,1923,October 1922,0.8320038318634033,0.6707805395126343
5a8ef2a75542995a26add583,Seven Brief Lessons on Physics was written by an Italian physicist that has worked in France since what year?,2000,2000,0.8816055059432983,1.000000238418579
5a80721b554299485f5985ef,"The Livesey Hal War Memorial commemorates the fallen of which war, that had over 60 million casualties?",world war i and world war ii,World War II,0.26402050256729126,0.8530795574188232
5ab51dae5542991779162d82,Are both Elko Regional Airport and Gerald R. Ford International Airport located in Michigan?,"gerald r. ford international airport gerald r. ford international airport ( iata : grr, icao : kgrr, faa lid : grr ) is a commercial airport in cascade township approximately 13 mi southeast of grand rapids, michigan. the facility is owned by the kent county board of commissioners and managed by an independent authority. the federal aviation administration ( faa ) national plan of integrated airport systems for 2017 – 2021 categorized it as a small hub primary commercial service facility. the airport is currently served by several passenger airlines : allegiant air, southwest airlines and delta air lines operate mainline service out of the airport, as well as affiliates of delta connection, united express and american eagle. additionally, fedex express and a fedex feeder affiliate operate cargo services out of the airport. accompanying the airlines is fixed - base operator av flight that handles both general aviation and airline operations and the flight school american wings aviation. bishop international airport is in southwestern flint, and is surrounded by flint township to the north, east and west ; and mundy township to the south. bishop international airport bishop international airport ( iata : fnt, icao : kfnt, faa lid : fnt ) is a commercial and general aviation airport located in flint, michigan. it is named after banker and general motors board member arthur giles bishop ( april 12, 1851 – january 22, 1944 ), who donated 220 acres of his farmland for the airport in 1928. the third busiest airport in michigan, it surpassed competitor mbs international airport in terms of airline operations in 2002. in 2007, 1, 071, 238 passengers used bishop international airport ; in 2011, 938, 914 passengers used the airport. it is included in the federal aviation administration ( faa ) national plan of integrated airport systems for 2017 – 2021, in which it is categorized as a small hub primary commercial service facility. john glenn columbus international airport john glenn columbus international airport ( iata : cmh, icao : kcmh, faa lid : cmh ), is an international airport located 6 mi east of downtown columbus, ohio. formerly known as port columbus international airport, it is managed by the columbus regional airport authority, which also oversees operations at rickenbacker international airport and bolton field. the airport code ' cmh ' stands for "" columbus municipal hangar, "" the original name for the airport. gerald r. ford freeway the gerald r. ford freeway refers to interstate highways named for former president gerald r",no,0.04118547961115837,0.05411559343338013
5a7571135542992d0ec05f98,Ralph Hefferline was a psychology professor at a university that is located in what city?,columbia university,New York City,0.7899553775787354,0.3256376385688782
5a7a0e1e5542990783324e1a,Which dog's ancestors include Gordon and Irish Setters: the Manchester Terrier or the Scotch Collie?,scotch collie,Scotch Collie,0.425342857837677,1.0
5a74106b55429979e288289e,Where is the company that Sachin Warrier worked for as a software engineer headquartered? ,kochi,Mumbai,0.7451743483543396,0.557091474533081
5a79311755429970f5fffe67,"A Japanese manga series based on a 16 year old high school student Ichitaka Seto, is written and illustrated by someone born in what year?",masakazu katsura,1962,0.4246256351470947,0.18098972737789154
5ab2d3df554299194fa9352c,The battle in which Giuseppe Arimondi lost his life secured what for Ethiopia?,sovereignty and freedom from colonization,sovereignty,0.6399726867675781,0.7358245849609375
5a760ab65542994ccc918697,Alfred Balk served as the secretary of the Committee on the Employment of Minority Groups in the News Media under which United States Vice President?,nelson rockefeller,Nelson Rockefeller,0.9036687016487122,1.0
5a7d54165542995f4f402256,"A medieval fortress in Dirleton, East Lothian, Scotland borders on the south side of what coastal area?",firth of forth,Yellowcraig,0.8406063318252563,0.03312154859304428
5ab859a955429934fafe6d7b,Who is the writer of this song that was inspired by words on a tombstone and was the first track on the box set Back to Mono?,tom wolfe,Phil Spector,0.36691024899482727,0.27310365438461304
5add61d65542995b365fab21,What type of forum did a former Soviet statesman initiate?,cold war,Organizations could come together to address global issues,0.2917175889015198,0.25435322523117065
5a8e068b5542995085b37384,Are Ferocactus and Silene both types of plant?,,yes,0.018358677625656128,0.5086907744407654
5abbf698554299114383a0b5,Which British first-generation jet-powered medium bomber was used in the South West Pacific theatre of World War II?,,English Electric Canberra,0.20499356091022491,0.18988731503486633
5a8e1027554299653c1aa15f,Which year and which conference was the 14th season for this conference as part of the NCAA Division that the Colorado Buffaloes played in with a record of 2-6 in conference play?,2009 big 12 conference,2009 Big 12 Conference,0.1250908523797989,1.0
5ab84bf555429916710eb01f,In 1991 Euromarché was bought by a chain that operated how any hypermarkets at the end of 2016?,carrefour,"1,462",0.4229029417037964,-0.07019796222448349
5a77724455429972597f153e,What race track in the midwest hosts a 500 mile race eavery May?,what race track in the midwest hosts a 500 mile race eavery may?,Indianapolis Motor Speedway,0.08303532749414444,0.6410504579544067
5a87c13f5542996e4f30890c,"In what city did the ""Prince of tenors"" star in a film based on an opera by Giacomo Puccini?",rome,Rome,0.3658658266067505,1.0
5ab96ab755429970cfb8eacd,"Ellie Goulding worked with what other writers on her third studio album, Delirium?",jonny lattimer,"Max Martin, Savan Kotecha and Ilya Salmanzadeh",0.27705663442611694,0.33133071660995483
